"species","lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","pc_1","pc_2","pc_3","pc_4","pc_5"
"Smilisca baudinii",-88.0335,14.2017,2934,2947,2918,14957,2759,104,822,7031,406,90,664,1112,3009,2873,136,1.40008199214935,-1.02451002597809,1.57983005046844,-0.0733282491564751,-0.203438997268677
"Smilisca baudinii",-105.973503,22.8946,2980,3013,2943,9111,2285,24,1133,6555,133,82,524,2862,3048,2892,156,1.38351905345917,-2.44242000579834,0.477300614118576,0.440826505422592,-0.7203568816185
"Smilisca baudinii",-93.780278,17.021389,2965,2987,2936,19071,3243,439,532,7924,1806,68,506,2008,3035,2900,135,2.1835470199585,0.163853600621223,-0.170106500387192,0.137075707316399,-0.834766924381256
"Smilisca baudinii",-89.45,15.5,2975,2991,2952,33105,5565,819,589,14992,2900,65,566,1537,3034,2920,114,4.29556322097778,1.72153401374817,0.305853605270386,1.98536205291748,-0.461236298084259
"Smilisca baudinii",-95.058333,18.61,2980,3000,2951,27940,4957,515,602,12713,1914,33,372,1967,3021,2932,89,3.71424388885498,1.21488094329834,0.132297396659851,1.35970199108124,-2.3135769367218
"Smilisca baudinii",-88.083397,21.569201,2989,3009,2963,9562,1503,338,490,3902,1136,68,570,1843,3051,2932,119,1.61980295181274,-1.16603100299835,-0.913535296916962,-1.34902703762054,-0.879155218601227
"Smilisca baudinii",-87.697601,21.4771,2992,3012,2967,10307,1523,441,466,3987,1345,73,603,1810,3057,2936,121,1.75943803787231,-1.08124399185181,-1.07283699512482,-1.34185600280762,-0.537569880485535
"Smilisca baudinii",-89.683333,15.016667,2986,3005,2964,9815,1861,130,830,4936,423,82,595,1578,3059,2922,137,1.60294795036316,-2.11971306800842,-0.0907562971115112,-0.489733099937439,-0.503211975097656
"Smilisca baudinii",-89.817197,16.923072,2993,3015,2967,15727,2449,328,550,6425,1237,86,572,1883,3076,2925,151,2.07902097702026,-1.16570901870728,-0.922229826450348,-0.0520863309502602,-0.200675696134567
"Smilisca baudinii",-89.939111,16.795536,2986,3009,2959,19142,2932,388,544,7810,1485,89,566,1946,3072,2915,157,2.27269911766052,-0.720722019672394,-0.738098680973053,0.40842279791832,-0.0381296910345554
"Smilisca baudinii",-89.783333,16.9,2993,3015,2967,15838,2459,336,548,6451,1253,87,575,1899,3076,2925,151,2.08428192138672,-1.15572702884674,-0.923063993453979,-0.0418936312198639,-0.153946697711945
"Smilisca baudinii",-89.637125,17.309046,2989,3008,2965,15148,2321,417,508,5974,1425,92,613,1715,3071,2921,150,1.98595297336578,-1.02333498001099,-0.875549018383026,-0.310116499662399,0.167358994483948
"Smilisca baudinii",-89.412995,16.518443,2972,2991,2948,24902,3575,625,512,9835,2129,79,594,1766,3042,2909,133,2.85271310806274,0.509637415409088,-0.180990293622017,0.574489712715149,-0.13294729590416
"Smilisca baudinii",-99.445,22.39139,2917,2950,2872,11055,2423,194,845,5968,656,89,523,3143,2996,2826,170,0.338205605745316,-0.735517978668213,1.30245399475098,-0.0315153896808624,-0.383367985486984
"Smilisca baudinii",-99.012497,21.401667,2932,2964,2889,21912,4288,525,712,10883,1708,77,494,3048,3001,2845,156,1.97133100032806,0.820299625396729,1.01079201698303,1.24339199066162,-0.548040091991425
"Smilisca baudinii",-89.854497,16.904574,2992,3014,2965,16804,2597,340,552,6847,1301,87,568,1918,3076,2923,153,2.14591002464294,-1.05964505672455,-0.884506285190582,0.107273802161217,-0.155799001455307
"Smilisca baudinii",-88.168503,21.364599,2989,3011,2962,11210,1836,394,558,4864,1268,90,592,1962,3072,2920,152,1.61786603927612,-1.37808203697205,-0.977629482746124,-0.639211714267731,0.0484350211918354
"Smilisca baudinii",-96.810402,19.711201,2892,2916,2860,19310,3519,594,631,8574,1923,80,552,2232,2961,2816,145,1.12979996204376,1.36705899238586,1.81347799301147,0.0808874294161797,-0.254790604114532
"Smilisca baudinii",-87.932404,21.544901,2990,3011,2964,9761,1498,380,474,3889,1232,73,582,1853,3057,2931,126,1.61868095397949,-1.17488300800323,-1.04287397861481,-1.29938101768494,-0.629776120185852
"Smilisca baudinii",-88.98,15.12,2979,2995,2957,19127,3008,373,596,8327,1516,69,592,1477,3040,2924,116,2.58701109886169,-0.321987807750702,-0.0487854592502117,0.013240659609437,-0.742884278297424
"Smilisca baudinii",-102.6,21.69,2911,2944,2872,6457,1802,29,1094,4278,195,139,594,2789,3026,2792,234,-0.666469812393188,-2.31379389762878,1.55526399612427,0.324719697237015,1.48774600028992
"Smilisca baudinii",-102.61,21.66,2914,2947,2875,6441,1804,29,1098,4280,191,139,593,2784,3029,2795,234,-0.620286524295807,-2.37020897865295,1.48754298686981,0.345867186784744,1.48932802677155
"Smilisca baudinii",-102.57,21.69,2913,2947,2874,6029,1673,28,1084,3970,191,139,592,2807,3028,2794,234,-0.706086695194244,-2.38220906257629,1.44623494148254,0.232430100440979,1.48560297489166
"Smilisca baudinii",-97.908333,16.325,2993,3004,2986,13683,3052,55,1036,8043,222,87,673,741,3062,2933,129,2.54520297050476,-2.31848692893982,0.699480175971985,0.53555428981781,-0.261653810739517
"Smilisca baudinii",-97.875,17.108333,2944,2957,2929,18624,3906,162,948,10409,548,120,681,1039,3030,2854,176,1.85017204284668,-1.19279301166534,1.72753298282623,1.43633794784546,0.972408890724182
"Smilisca baudinii",-97.925,17.025,2970,2984,2957,18596,3776,117,1004,10765,395,119,666,1032,3059,2881,178,2.23961710929871,-1.80073595046997,1.145015001297,1.67978596687317,0.899290025234222
"Smilisca baudinii",-97.075,16.025,2964,2973,2955,14590,3005,49,962,8152,231,75,675,727,3019,2908,111,2.23225402832031,-1.49610102176666,1.47255599498749,0.113234803080559,-0.762982487678528
"Smilisca baudinii",-97.6819,17.8501,2903,2924,2882,6522,1520,53,952,3651,182,119,639,1606,2997,2811,186,-0.40744149684906,-1.75564098358154,1.93201398849487,-0.656574904918671,0.810297727584839
"Smilisca baudinii",-102.53,21.68,2919,2953,2879,5861,1620,28,1079,3843,192,138,591,2821,3032,2799,233,-0.642168700695038,-2.46615695953369,1.29734003543854,0.201251804828644,1.4502340555191
"Smilisca baudinii",-96.325,17.775,2989,3012,2956,27328,4560,640,687,13542,2268,71,502,2229,3054,2912,142,3.56638789176941,0.587588727474213,-0.200509503483772,1.84330999851227,-0.523206472396851
"Smilisca baudinii",-98.075,19.708333,2855,2875,2829,8022,1347,116,737,3919,465,111,646,1831,2937,2765,172,-1.06882500648499,-0.30768609046936,2.84699606895447,-1.28882694244385,0.4932461977005
"Smilisca baudinii",-93.141667,17.591667,2986,3009,2955,27256,4183,734,456,11051,2847,81,552,2131,3060,2913,147,3.27759909629822,0.866257786750793,-0.776827394962311,1.14488995075226,0.0597423017024994
"Smilisca baudinii",-84.7480567202722,9.98191744690642,2997,3006,2990,26727,4441,176,720,12501,718,51,627,632,3051,2970,81,4.12953186035156,-0.445170491933823,0.506490886211395,1.20749795436859,-1.63405799865723
"Smilisca baudinii",-108.672972,26.984233,2944,2993,2885,8881,2447,66,1036,5950,294,139,526,4343,3077,2813,264,-0.111225999891758,-2.54508209228516,0.228601604700089,1.40481805801392,1.39209699630737
"Smilisca baudinii",-87.47,20.207778,2990,3006,2971,13341,1958,471,489,5321,1463,32,453,1372,3025,2954,71,2.34947490692139,-0.168038696050644,-0.718122780323029,-1.42340004444122,-2.23598694801331
"Smilisca baudinii",-106.55833,21.59167,2973,3000,2943,7498,2160,8,1151,5167,50,13,176,2293,3011,2937,74,1.49861800670624,-1.55148494243622,0.546762824058533,-0.463778585195541,-3.75296401977539
"Smilisca baudinii",-83.4080572683771,10.3385515324745,2985,2991,2975,43864,5256,2068,314,14301,6891,46,700,630,3015,2950,65,5.88975286483765,4.84176778793335,-0.849533379077911,0.568874001502991,0.681015312671661
"Smilisca baudinii",-98.0292,26.0625,2969,3027,2902,6095,1189,262,501,2339,871,98,432,4860,3085,2859,226,-0.0870830193161964,-1.7474730014801,-1.80861699581146,-0.429005086421967,-0.110355600714684
"Smilisca baudinii",-104.315,21.68167,2939,2963,2906,9033,2336,21,1130,6088,140,131,605,2299,3045,2829,216,0.284896492958069,-2.48190093040466,1.31994295120239,0.77395898103714,1.21150398254395
"Smilisca baudinii",-104.11056,21.61861,2942,2967,2907,7821,2015,28,1110,5218,176,135,600,2412,3054,2829,225,0.0772484391927719,-2.67346811294556,1.03502202033997,0.608466386795044,1.37979698181152
"Smilisca baudinii",-86.915,20.445,2994,3008,2978,13439,2074,416,484,5503,1415,14,299,1208,3016,2968,48,2.42836809158325,0.0536844991147518,-0.795561194419861,-1.44282603263855,-3.18550801277161
"Smilisca baudinii",-89.03,16.85,2974,2992,2950,19979,2726,572,467,7673,1836,74,592,1730,3038,2913,125,2.37238597869873,0.130090206861496,-0.38385209441185,-0.265458703041077,-0.395953714847565
"Smilisca baudinii",-98.79,19.73,2888,2908,2864,5251,972,48,787,2742,240,124,669,1700,2973,2788,185,-0.96844482421875,-1.39742195606232,2.08324503898621,-1.28930401802063,0.96845942735672
"Smilisca baudinii",-100.3525,25.643056,2944,2999,2880,6863,1857,182,792,3466,653,106,479,4649,3047,2825,222,-0.210007801651955,-1.7336859703064,-0.271242201328278,0.0738222226500511,0.179293900728226
"Smilisca baudinii",-100.091667,25.645556,2955,3017,2883,7204,1849,225,717,3284,801,113,462,5188,3073,2828,245,-0.223631501197815,-1.87302696704865,-0.999749004840851,0.315308809280396,0.459960490465164
"Smilisca baudinii",-90.242778,20.506944,3003,3025,2975,10581,2057,124,805,5502,512,101,607,1992,3094,2927,167,1.70935904979706,-2.55367398262024,-0.728195011615753,0.10528340190649,0.220885202288628
"Smilisca baudinii",-90.148889,20.401389,3004,3026,2976,11428,2226,155,782,5869,610,109,621,1999,3100,2925,175,1.75986194610596,-2.52746200561523,-0.802703678607941,0.304156810045242,0.561155796051025
"Smilisca baudinii",-99.0633,18.8842,2962,2985,2937,10880,2417,44,1078,6897,225,123,629,1835,3053,2857,196,0.989969670772552,-2.50290703773499,0.9345862865448,0.749549329280853,0.967528998851776
"Smilisca baudinii",-90.215117,20.400344,3005,3027,2977,11195,2188,140,796,5802,562,106,617,1988,3099,2927,172,1.77769994735718,-2.5649619102478,-0.78733229637146,0.262165099382401,0.432505011558533
"Smilisca baudinii",-105.37333,22.44167,2980,3012,2944,12227,3261,12,1231,9356,95,109,579,2751,3068,2880,188,1.71309399604797,-2.65443706512451,0.788201510906219,1.69001698493958,0.33028981089592
"Smilisca baudinii",-105.16583,20.84889,2981,3005,2952,12705,3140,20,1154,9055,154,81,592,2204,3041,2904,137,2.13658308982849,-2.12669992446899,1.02983605861664,0.937278389930725,-0.684666574001312
"Smilisca baudinii",-100.315008,17.254172,2965,2977,2949,17518,4067,38,1059,10821,225,78,627,1081,3024,2900,124,2.61311793327332,-1.32638597488403,1.71271705627441,1.22394299507141,-0.759207487106323
"Smilisca baudinii",-93.244444,17.625,2985,3009,2955,24933,3953,646,480,10377,2507,80,541,2148,3061,2914,147,3.04214000701904,0.52655702829361,-0.747323215007782,0.983471214771271,-0.103084102272987
"Smilisca baudinii",-93.181944,17.586667,2981,3004,2951,27364,4233,739,460,11143,2841,81,552,2090,3055,2909,146,3.23541903495789,0.956353425979614,-0.63520210981369,1.1468950510025,0.0576626509428024
"Smilisca baudinii",-86.96081,13.91018,2946,2961,2932,11225,1996,88,803,5040,344,97,645,1131,3029,2878,151,1.00059497356415,-1.6470400094986,0.940047204494476,-0.502086222171783,0.0492469891905785
"Smilisca baudinii",-104.07,19.4,2957,2974,2936,11691,2742,37,1036,7592,256,115,630,1434,3051,2869,182,1.24728798866272,-2.21119403839111,1.11131799221039,0.766157329082489,0.672471106052399
"Smilisca baudinii",-103.4,18.81,2971,2985,2954,11597,2600,19,1059,7596,189,118,670,1203,3063,2887,176,1.50566804409027,-2.5738959312439,0.925708174705505,0.732520401477814,0.838619470596313
"Smilisca baudinii",-102.19,18.78,3013,3032,2991,7322,1601,19,1017,4641,158,124,617,1555,3117,2916,201,1.30953001976013,-3.71206092834473,-0.718679487705231,0.334202885627747,1.0552020072937
"Smilisca baudinii",-91.1625,16.8125,2973,2994,2948,23877,3846,511,652,11141,1763,77,564,1790,3047,2910,137,2.9413640499115,0.143456697463989,0.0874671414494514,1.06731903553009,-0.369111806154251
"Smilisca baudinii",-99.4252519026337,21.2208768581309,2938,2968,2899,7998,1730,128,835,4314,427,100,551,2753,3026,2844,182,0.204530104994774,-1.63740694522858,0.654885590076447,-0.367149114608765,0.0345709510147572
"Smilisca baudinii",-91.133333,16.766667,2974,2994,2948,24288,3882,505,659,11417,1764,77,560,1775,3048,2910,138,2.98276495933533,0.151581004261971,0.0999271720647812,1.14860701560974,-0.377319902181625
"Smilisca baudinii",-85.0391322236065,10.6416604309859,2945,2953,2937,32350,4350,739,473,12631,2631,62,676,595,3001,2909,92,3.67773008346558,1.90600800514221,0.977013528347015,0.638969302177429,-0.497698485851288
"Smilisca baudinii",-102.62,21.71,2906,2939,2867,7193,2003,33,1093,4767,218,140,597,2790,3021,2787,234,-0.638855218887329,-2.1594500541687,1.7278950214386,0.457985788583755,1.51996505260468
"Smilisca baudinii",-99.458333,21.191667,2956,2985,2918,7849,1677,122,834,4225,413,103,560,2718,3045,2861,184,0.440782487392426,-1.99633502960205,0.220330893993378,-0.289168506860733,0.16775169968605
"Smilisca baudinii",-88.76,17.25,2988,3006,2964,17774,2382,424,440,6311,1628,70,572,1717,3050,2927,123,2.27631306648254,-0.379954785108566,-0.795101821422577,-0.55581271648407,-0.694825887680054
"Smilisca baudinii",-99.908333,18.075,2967,2992,2948,9590,2139,30,1097,6105,163,116,609,1746,3062,2872,190,1.01463997364044,-2.73666095733643,0.681663870811462,0.517908811569214,0.701842904090881
"Smilisca baudinii",-85.15,10.49,2992,3005,2984,19492,3490,173,750,9479,721,70,623,817,3065,2952,113,3.11385989189148,-1.19569504261017,0.144827604293823,0.620032489299774,-0.878544390201569
"Smilisca baudinii",-102.74,22.65,2895,2928,2854,5021,1190,33,975,3072,206,131,602,2906,3001,2784,217,-1.09988796710968,-1.92495405673981,1.72718405723572,-0.461412906646729,1.16711902618408
"Smilisca baudinii",-100.21,21.32,2874,2903,2840,5887,1094,86,764,3073,428,109,574,2510,2969,2779,190,-1.14838397502899,-0.869730770587921,1.97974503040314,-1.14228701591492,0.329196691513062
"Smilisca baudinii",-101.94,22.27,2903,2936,2861,3864,875,38,877,2213,230,134,601,2972,3009,2786,223,-1.24156701564789,-2.03980207443237,1.28884398937225,-0.727792799472809,1.26687598228455
"Smilisca baudinii",-101.67,21.2,2920,2951,2886,6009,1476,60,988,3682,291,130,612,2477,3023,2810,213,-0.468512386083603,-2.20258593559265,1.26542103290558,-0.209825798869133,1.2022989988327
"Smilisca baudinii",-100.26,21.23,2905,2933,2873,4660,926,60,799,2488,301,110,589,2346,2998,2812,186,-0.75574392080307,-1.59337496757507,1.31370902061462,-1.15624105930328,0.389798611402512
"Smilisca baudinii",-103.520206954765,19.5705968513546,2894,2914,2870,12681,2905,32,1041,8109,227,123,620,1666,3001,2803,198,0.244294196367264,-1.26391005516052,2.52406597137451,0.819732487201691,0.891340374946594
"Smilisca baudinii",-105.49167,23.05944,2929,2958,2890,18038,4645,75,1082,12471,386,123,582,2779,3027,2815,212,1.43780303001404,-1.11223196983337,2.01434588432312,2.56057190895081,0.799217820167542
"Smilisca baudinii",-104.83667,21.66667,2971,2998,2937,9862,2648,14,1166,7108,107,120,588,2484,3073,2869,204,1.07502198219299,-2.84527111053467,0.651463329792023,1.15020096302032,0.788283586502075
"Smilisca baudinii",-105.62,23.04667,2974,3004,2935,12286,3096,58,1079,8516,269,117,581,2788,3065,2864,201,1.36315202713013,-2.37116098403931,0.595623910427094,1.43981099128723,0.646988987922668
"Smilisca baudinii",-104.95417,21.98195,2979,3007,2943,13882,3782,19,1222,10416,129,115,576,2577,3077,2878,199,1.88252997398376,-2.54482793807983,0.849390208721161,2.16052007675171,0.55321478843689
"Smilisca baudinii",-99.925,18.041667,2982,3007,2963,9388,2091,31,1097,5993,162,116,608,1753,3078,2887,191,1.21935403347015,-3.00776410102844,0.286449700593948,0.56816029548645,0.717834711074829
"Smilisca baudinii",-102.12,20.24,2928,2960,2895,7144,1833,46,1093,4735,199,144,619,2410,3043,2810,233,-0.286319106817245,-2.60749292373657,1.22529399394989,0.467018008232117,1.7317990064621
"Smilisca baudinii",-103.17,18.9,2919,2936,2902,16428,3665,45,1021,10233,334,119,652,1274,3020,2838,182,1.28611695766449,-1.25457799434662,2.22312498092651,1.391037940979,0.799269020557404
"Smilisca baudinii",-103.92,19.32,2973,2988,2953,7654,1765,25,1015,4919,181,116,646,1366,3067,2888,179,0.958367228507996,-2.87015891075134,0.4922975897789,-0.0231673698872328,0.767865002155304
"Smilisca baudinii",-105.18,19.65,2985,3005,2963,8396,2324,13,1102,5748,74,67,601,1731,3033,2922,111,1.86789000034332,-2.35781002044678,0.804401874542236,-0.263651907444,-1.16122603416443
"Smilisca baudinii",-103.71,19.05,2988,3003,2971,8174,1846,10,1090,5531,123,115,671,1240,3077,2906,171,1.37151598930359,-3.18574690818787,0.389104187488556,0.159910604357719,0.770131826400757
"Smilisca baudinii",-103.58,18.83,2983,2996,2967,9820,2249,12,1084,6526,141,101,684,1166,3054,2907,147,1.70756995677948,-2.69829106330872,0.833374679088593,0.150646403431892,0.23816029727459
"Smilisca baudinii",-104.27,19.16,2987,3003,2969,11566,2885,9,1118,7999,134,72,638,1369,3035,2922,113,2.34129405021667,-2.18547201156616,1.06857299804688,0.314191401004791,-0.93388831615448
"Smilisca baudinii",-85.25,15.06534,2974,2987,2958,21250,3377,485,560,9333,1781,81,655,1090,3041,2918,123,2.80624008178711,-0.0348454788327217,0.111954301595688,0.258993089199066,-0.100931197404861
"Smilisca baudinii",-85.25,15.14939,2955,2967,2939,28836,4497,717,526,12338,2609,77,660,1118,3018,2901,117,3.41841888427734,1.37522995471954,0.670520484447479,0.963387489318848,0.0092989718541503
"Smilisca baudinii",-95.77,15.93,3006,3014,2996,9203,1992,35,1024,5415,143,46,670,733,3035,2967,68,2.63297891616821,-2.31388688087463,0.553732573986053,-0.977328479290009,-1.77186894416809
"Smilisca baudinii",-91.101111,16.079722,2976,2994,2951,30971,4996,792,591,13265,2551,77,584,1694,3039,2908,131,3.77485489845276,1.22082304954529,0.145966798067093,1.69646298885345,-0.0617251992225647
"Smilisca baudinii",-91.923333,16.1175,2910,2925,2891,18476,3341,273,771,9003,1121,100,656,1365,2990,2838,152,1.33176600933075,-0.0189368203282356,2.0048999786377,0.423937201499939,0.335441887378693
"Smilisca baudinii",-98.982224,22.085833,2967,3003,2920,12494,2619,211,848,6856,691,94,503,3330,3057,2871,186,1.16203999519348,-1.53676497936249,-0.060039971023798,0.652856588363647,-0.17063470184803
"Smilisca baudinii",-99.758333,16.758333,3004,3011,2997,11815,2873,8,1119,7684,111,51,701,545,3037,2964,73,3.09101700782776,-2.24589800834656,1.00644397735596,-0.172790005803108,-1.57127499580383
"Smilisca baudinii",-97.965802594535,23.2844464061049,2969,3011,2916,8593,1646,170,678,4070,724,73,445,3737,3047,2883,164,0.713333904743195,-1.44581699371338,-0.663470387458801,-0.499752014875412,-1.07693803310394
"Smilisca baudinii",-97.3075,19.99778,2949,2977,2911,25386,4385,911,545,10710,2799,73,506,2654,3015,2871,144,2.65583205223083,1.61510896682739,0.146198302507401,0.962585926055908,-0.212762802839279
"Smilisca baudinii",-98.09,19.93,2852,2873,2823,9578,1686,172,717,4652,640,100,620,2014,2928,2767,161,-0.837833523750305,0.156412795186043,2.9242799282074,-1.18503201007843,0.096635676920414
"Smilisca baudinii",-102.32,18.57,2953,2970,2934,11057,2432,32,1013,6974,225,116,630,1356,3053,2869,184,1.05983102321625,-2.27016592025757,1.0467289686203,0.548937380313873,0.715228974819183
"Smilisca baudinii",-98.32,25,2972,3025,2908,5896,1139,201,521,2368,728,103,463,4558,3086,2863,223,-0.0534708090126514,-1.97910702228546,-1.66908204555511,-0.44599860906601,0.0580297410488129
"Smilisca baudinii",-102.04,19.09,2990,3013,2965,8420,1885,14,1066,5447,129,133,616,1810,3094,2878,216,0.939000606536865,-3.38104391098022,-0.0432344414293766,0.662904620170593,1.33790898323059
"Smilisca baudinii",-93.468498,16.989401,2966,2988,2937,15388,2767,347,582,6641,1387,74,525,1967,3039,2899,140,1.79160904884338,-0.455274701118469,-0.149805799126625,-0.158911794424057,-0.696547985076904
"Smilisca baudinii",-93.535278,16.813889,2952,2973,2926,11784,2191,211,722,5764,749,79,555,1836,3027,2884,143,1.21446001529694,-1.04170405864716,0.468897610902786,-0.444669604301453,-0.631059408187866
"Smilisca baudinii",-92.696197,15.8142,2970,2983,2956,18663,3952,66,961,10588,252,104,660,1074,3053,2895,158,2.42723894119263,-1.6382429599762,1.1873539686203,1.50137805938721,0.261329710483551
"Smilisca baudinii",-99.16,22.11,2962,2998,2913,13045,2769,222,826,6959,777,90,501,3431,3044,2864,180,1.16019999980927,-1.24833405017853,0.118457101285458,0.604930222034454,-0.325869113206863
"Smilisca baudinii",-99.114723,22.058333,2975,3012,2924,13806,2940,225,839,7445,779,91,491,3553,3060,2875,185,1.41687798500061,-1.42977201938629,-0.202000305056572,0.89909827709198,-0.293475985527039
"Smilisca baudinii",-102.29,18.33,2966,2978,2951,10764,2504,21,1037,6931,186,107,663,1087,3055,2893,162,1.48210501670837,-2.40926790237427,1.00888204574585,0.382054299116135,0.435113996267319
"Smilisca baudinii",-102.52,19.34,2971,2997,2946,16696,3796,44,1064,10589,269,117,593,1927,3071,2874,197,1.9541779756546,-2.09190797805786,0.847351312637329,1.99910795688629,0.654205679893494
"Smilisca baudinii",-98.82,19.75,2861,2886,2834,6181,1161,58,790,3239,286,125,638,2000,2952,2757,195,-1.36962401866913,-0.891723096370697,2.61153411865234,-1.12457394599915,0.944444715976715
"Smilisca baudinii",-92.77,17.45,2986,3009,2957,25116,3759,813,419,9739,3049,86,583,2059,3057,2909,148,3.03762292861938,0.823894798755646,-0.928942680358887,0.664245188236237,0.385378986597061
"Smilisca baudinii",-90.92,16.17,2978,2997,2954,31723,4992,695,620,14297,2412,79,586,1671,3048,2913,135,3.88609504699707,1.01100897789001,0.163388296961784,1.98805403709412,-0.0693774074316025
"Smilisca baudinii",-99.3,20.39,2900,2925,2870,4829,882,52,758,2415,277,126,627,2161,2998,2797,201,-0.990694224834442,-1.65750598907471,1.42595195770264,-1.10939002037048,1.00405204296112
"Smilisca baudinii",-90.893056,16.157222,2980,2998,2955,30712,4811,682,614,13761,2361,79,585,1670,3049,2914,135,3.77974390983582,0.893871009349823,0.0884352773427963,1.82770895957947,-0.0822805687785149
"Smilisca baudinii",-99.5901067218965,17.1607250376498,3003,3021,2992,11516,2671,34,1108,7495,155,124,672,1192,3101,2917,184,1.98814296722412,-3.29156708717346,0.114625796675682,1.05839395523071,1.10996401309967
"Smilisca baudinii",-103.433534798384,19.5339288739233,2944,2962,2922,10843,2476,21,1053,6937,167,123,628,1526,3050,2854,196,0.798691987991333,-2.30072593688965,1.26261901855469,0.69658100605011,0.955066382884979
"Smilisca baudinii",-100.400133145028,19.3406180802333,2932,2958,2908,14178,3125,72,1043,8856,345,123,642,1876,3026,2835,191,1.02540302276611,-1.66191804409027,1.73079097270966,1.14649403095245,0.954474210739136
"Smilisca baudinii",-96.7083771088712,18.7994877835336,2970,2993,2936,18867,3808,280,893,10627,980,88,563,2325,3042,2885,157,2.32546496391296,-0.833545684814453,0.680273115634918,1.36501801013947,-0.234020501375198
"Smilisca baudinii",-102.99,23.16,2890,2928,2844,4449,963,31,953,2724,185,139,593,3309,3002,2767,235,-1.4688800573349,-1.98140299320221,1.62416195869446,-0.439054101705551,1.42779695987701
"Smilisca baudinii",-99.59,19.77,2863,2885,2835,9630,2105,103,906,5557,450,125,645,1968,2954,2760,194,-0.774921178817749,-0.654749572277069,2.97728896141052,-0.296302914619446,1.02251994609833
"Smilisca baudinii",-109.10778,27.20972,2981,3037,2915,5903,1560,20,1098,4192,149,148,523,4833,3120,2836,284,-0.180812895298004,-3.73375797271729,-0.915357172489166,1.27533900737762,1.73308300971985
"Smilisca baudinii",-88.3498417142931,17.5807340051268,2994,3010,2972,19515,2825,455,463,7489,1709,48,531,1554,3034,2944,90,2.8570499420166,0.0659845992922783,-0.608871221542358,-0.507536113262177,-1.54937505722046
"Smilisca baudinii",-88.96,17.18,2987,3005,2962,16206,2248,428,440,5933,1538,78,593,1753,3056,2924,132,2.08508610725403,-0.597989022731781,-0.844232976436615,-0.600140988826752,-0.377461403608322
"Smilisca baudinii",-88.4998448590978,17.4007423774436,2991,3007,2969,20256,2734,462,456,7331,1759,56,550,1582,3038,2937,101,2.73487401008606,0.027304770424962,-0.622069418430328,-0.45197930932045,-1.20667600631714
"Smilisca baudinii",-92.3452075067733,14.8189169150292,2999,3011,2991,19748,4156,76,853,9896,315,85,677,791,3062,2936,126,3.19878888130188,-1.63664996623993,0.549389123916626,1.16101598739624,-0.413554012775421
"Smilisca baudinii",-90.525,19.84167,2997,3017,2971,13441,2534,179,836,7222,615,65,528,1850,3062,2939,123,2.30552005767822,-1.65134799480438,-0.242053404450417,0.0913531333208084,-1.18396198749542
"Smilisca baudinii",-92.112778,15.12,2803,2811,2791,39977,7162,358,749,18277,1280,88,742,810,2855,2736,119,2.29388904571533,3.75845098495483,6.03461694717407,2.57081699371338,-0.180490493774414
"Smilisca baudinii",-92.593889,15.246111,2999,3011,2991,35170,7037,121,877,18198,491,90,705,773,3065,2938,127,5.02998018264771,-0.42492550611496,1.33804202079773,3.78922009468079,-0.265262007713318
"Smilisca baudinii",-92.266944,15.723889,2988,3005,2971,13152,2768,105,917,6816,334,104,628,1373,3076,2910,166,1.88738000392914,-2.32921290397644,0.153595298528671,0.570786476135254,0.324094414710999
"Smilisca baudinii",-87.46833,20.89333,2983,3004,2958,13701,2214,469,534,5672,1520,84,613,1851,3055,2918,137,1.91612601280212,-0.826645374298096,-0.676300883293152,-0.599512994289398,-0.0785300582647324
"Smilisca baudinii",-88.35,18.75,2991,3008,2968,13380,2045,344,555,5347,1099,63,577,1641,3045,2935,110,2.10115098953247,-0.940420389175415,-0.579002678394318,-0.910255014896393,-1.05611097812653
"Smilisca baudinii",-88.51,20.66,2990,3011,2964,12362,2167,341,631,5734,1108,98,618,1868,3076,2917,159,1.75362694263458,-1.58115601539612,-0.73534107208252,-0.209894895553589,0.320720702409744
"Smilisca baudinii",-87.63,19.79,2991,3006,2971,14954,2231,463,493,6076,1532,40,507,1424,3028,2949,79,2.50983500480652,-0.159728705883026,-0.608100712299347,-1.13024997711182,-1.86839997768402
"Smilisca baudinii",-98.977898,21.1768,2964,2997,2919,14692,2937,349,717,7298,1164,78,482,3161,3035,2873,162,1.49691498279572,-0.61680668592453,-0.0296529307961464,0.387250989675522,-0.669020712375641
"Smilisca baudinii",-95.525556,18.561111,2990,3014,2956,19702,4307,231,785,10279,980,60,454,2283,3057,2924,133,2.90145611763,-0.656589210033417,-0.0287409201264381,1.34855902194977,-1.46737599372864
"Smilisca baudinii",-95.105833,18.508333,2945,2965,2917,38466,6933,693,612,17839,2769,47,444,1924,2997,2892,105,4.43763303756714,2.77995705604553,1.31169998645782,2.91701889038086,-1.50457799434662
"Smilisca baudinii",-88.527496,19.390499,2992,3010,2966,11762,1921,349,558,4919,1115,92,616,1793,3071,2921,150,1.69249498844147,-1.47496795654297,-0.864972174167633,-0.607420980930328,0.092996746301651
